,Rainfall,LakeLevel,AverageGate,y_step_1,y_step_2,y_step_3
2020-05-23,-0.7872402163595783,-0.04055229027267998,0.28434442603775845,300.0,300.0,300.0
2020-05-24,-0.4019078921927784,1.1197886454087809,0.291289334017505,300.0,300.0,300.0
2020-05-25,0.2110111136158077,1.8577267983139354,-0.36308663139679315,300.0,300.0,300.0
2020-05-26,-0.33126723072973396,-0.2268120828313087,-0.6441348306850957,300.0,300.0,300.0
2020-05-27,-0.33557511504161525,-0.22505236095394962,-0.6353628609632083,300.0,300.0,0.0
2020-05-28,-0.3412085022189689,-0.22275118619113563,-0.62389182363402,300.0,0.0,0.0
2020-05-29,-0.7679030976127369,0.03708950308079987,-1.5506232322842395,0.0,0.0,0.0
2020-05-30,-0.7927562763353723,0.047241744681047936,-1.5000157146574706,0.0,0.0,0.0
2020-05-31,-0.9047612684447378,0.09299451349256896,-1.2719445018874787,0.0,0.0,0.0
2020-06-01,-0.13458493773723848,3.025685951744003,-0.8895403823726166,0.0,0.0,0.0
2020-06-02,-0.876631895453328,0.1285662986703492,-1.300952434411653,0.0,0.0,0.0
2020-06-03,-0.49376945287847096,1.478165412867095,-1.1758951416403425,0.0,0.0,0.0
2020-06-04,-0.5051664078129917,0.4003876952540474,-1.8029156110283677,0.0,0.0,0.0
2020-06-05,-0.4537076094228021,0.4544962488919021,-1.8625684544958823,0.0,0.0,0.0
2020-06-06,-0.6161330195468837,-0.024906852291228628,-1.859666473257615,0.0,0.0,0.0
2020-06-07,-0.6608687412475369,-0.00663281741081918,-1.7685729415296145,0.0,0.0,0.0
2020-06-08,-0.7165398615860775,0.01610820377366983,-1.6552121020459831,0.0,0.0,0.0
2020-06-09,-0.771548230491882,0.03857849851543151,-1.5432007963660028,0.0,0.0,399.0
2020-06-10,-0.8113133164479177,0.05482208507575442,-1.4622287681635402,0.0,399.0,399.0
2020-06-11,-0.31411417654453855,-0.2620473706172439,-0.08651744879667213,399.0,399.0,399.0
2020-06-12,-0.40590524995997007,-0.22455175830706348,0.10039298297118424,399.0,399.0,399.0
2020-06-13,-0.4513037230929076,-0.20600699698411118,0.1928360485019142,399.0,399.0,399.0
2020-06-14,-0.5341476521682085,-0.17216619165001262,0.3615277739241705,399.0,399.0,399.0
2020-06-15,-0.602742425442393,-0.14414600483344628,0.5012045225734637,399.0,399.0,399.0
2020-06-16,-0.669348944418821,-0.11693799734487753,0.6368326698127259,399.0,399.0,399.0
2020-06-17,-0.7270083190551181,-0.0933847968323908,0.7542421107063879,399.0,399.0,750.0
2020-06-18,0.04645014731282409,2.4509731159007084,0.8974928031521845,399.0,750.0,750.0
2020-06-19,0.8844211998737423,2.2093120180027475,1.4125856968543236,750.0,750.0,750.0
2020-06-20,0.36722322335534324,-0.18882128203942028,0.89824259994244,750.0,750.0,750.0
2020-06-21,0.061568378000713936,-0.5155921536224636,1.2493383909492415,750.0,750.0,750.0
2020-06-22,-0.10113709870302674,-0.44912881194635534,1.5806489396782475,750.0,750.0,750.0
2020-06-23,-0.2396521481164163,-0.39254698542795224,1.862701504583214,750.0,750.0,750.0
2020-06-24,-0.2881013162937342,-0.22221358015390574,2.0517888253143064,750.0,750.0,750.0
2020-06-25,-0.06993985231071986,0.8930096934343292,2.3310134948694814,750.0,750.0,750.0
2020-06-26,-0.3548444624638449,0.10613517725211961,2.3685596787205174,750.0,750.0,750.0
2020-06-27,0.49675035935408124,2.7691177447086646,2.443136735451706,750.0,750.0,750.0
2020-06-28,-0.1344989848999903,-0.1845967438077203,1.799302807286852,750.0,750.0,750.0
2020-06-29,-0.1454150097621465,0.020585621367788895,1.9421069968544014,750.0,750.0,750.0
2020-06-30,-0.38346920899124337,-0.3337993473679143,2.155550339916465,750.0,750.0,750.0
2020-07-01,-0.532256905609784,-0.2730212609881591,2.4585206787734126,750.0,750.0,750.0
2020-07-02,-0.6621561863998628,-0.21995887822428967,2.7230293042355256,750.0,750.0,449.0
2020-07-03,-0.7446687397587952,-0.186253436111555,2.891046262755956,750.0,449.0,449.0
2020-07-04,-1.2089586236620418,0.08922963803239223,2.0348833043987318,449.0,449.0,449.0
2020-07-05,-0.822214607455268,1.085408028048102,1.9406860922677436,449.0,449.0,449.0
2020-07-06,0.22136400751841495,3.1681591615622295,1.322893524943323,449.0,449.0,470.0
2020-07-07,-0.394203616920538,0.4589429844268964,0.7978479629381072,449.0,470.0,490.0
2020-07-08,-0.36449813588033514,0.08955501480937413,0.6520427774653886,470.0,490.0,490.0
2020-07-09,-0.39624699492314197,-0.2544444179999798,0.6253892592069586,490.0,490.0,490.0
2020-07-10,-0.3955842434908578,-0.2547151444425226,0.6240397254042286,490.0,490.0,490.0
2020-07-11,-0.38332334198749807,-0.25972358363205705,0.5990733500412965,490.0,490.0,490.0
2020-07-12,-0.36940556190274987,-0.2654088389282255,0.5707331401701586,490.0,490.0,490.0
2020-07-13,-0.22247968465680026,0.12620101567511544,0.5428506950732211,490.0,490.0,490.0
2020-07-14,-0.22888288441542037,-0.12208746590338138,0.4051688556661584,490.0,490.0,490.0
2020-07-15,-0.010029102955873812,0.4408639485411855,0.35139887471359343,490.0,490.0,490.0
2020-07-16,0.1288366959505192,0.5848621376724789,0.18920842471687854,490.0,490.0,490.0
2020-07-17,0.10204420275101117,0.24454080477065906,0.032756308858746086,490.0,490.0,490.0
2020-07-18,0.07849715311721263,0.053436214614392005,-0.0398721229318632,490.0,490.0,490.0
2020-07-19,0.07109982620994025,-0.19444617730019834,-0.1755296616343708,490.0,490.0,0.0
2020-07-20,0.07920884437083289,-0.2981202656584009,-0.2523298916304462,490.0,0.0,0.0
2020-07-21,0.0967815703796686,1.8416510222863152,-2.0151499075925137,0.0,0.0,600.0
2020-07-22,-0.2833053654559462,0.29076423514238986,-2.2660931502021207,0.0,600.0,600.0
2020-07-23,0.4248148266670286,-0.6212038141114561,-0.38812172231294956,600.0,600.0,600.0
2020-07-24,0.4279725828594872,-0.5221320752783274,-0.33426356697248966,600.0,600.0,600.0
2020-07-25,0.34594740618724096,-0.588987367433353,-0.22752719971075555,600.0,600.0,600.0
2020-07-26,0.24885432131127588,-0.5493259435819069,-0.029820497516456476,600.0,600.0,600.0
2020-07-27,0.18655568664672922,-0.5238776579706973,0.09703568000091832,600.0,600.0,600.0
2020-07-28,0.1338669477550495,-0.502354905778297,0.20432361736904245,600.0,600.0,600.0
2020-07-29,0.07455069453691165,-0.47812488915899154,0.32510689277183086,600.0,600.0,600.0
2020-07-30,0.00960105414232436,-0.45159369777724145,0.4573612055019668,600.0,600.0,600.0
2020-07-31,-0.018565881743540135,-0.44008782396354085,0.5147163921460679,600.0,600.0,449.0
2020-08-01,-0.030320032784029963,-0.33492474017052193,0.5989390580613005,600.0,449.0,449.0
2020-08-02,-0.3109304324871009,-0.2776046917886968,0.20626500082416058,449.0,449.0,449.0
2020-08-03,-0.3361149869261045,-0.267317086967085,0.25754728535275473,449.0,449.0,449.0
2020-08-04,-0.33313260547924356,-0.26853535595917394,0.2514743832372479,449.0,449.0,449.0
2020-08-05,-0.32418546113911284,-0.27219016293525583,0.23325567689164795,449.0,449.0,449.0
2020-08-06,-0.26261789150436987,-0.1467973471449173,0.1983203862618585,449.0,449.0,449.0
2020-08-07,0.5097006390131187,1.7456755147259293,-0.04798079474784567,449.0,449.0,449.0
2020-08-08,-0.0226335593056146,-0.3953706943511308,-0.3807822036441499,449.0,449.0,449.0
2020-08-09,-0.031249327929377214,-0.3918512505964127,-0.3632382642003752,449.0,449.0,449.0
2020-08-10,-0.024290437887455205,-0.3946938782443121,-0.3774083691350236,449.0,449.0,599.0
2020-08-11,0.6397559207730639,1.592187760915848,-0.3730952445659096,449.0,599.0,599.0
2020-08-12,0.33088566638627326,-0.5825496816122279,-0.20284289873267297,599.0,599.0,599.0
2020-08-13,0.233129830077572,-0.5426175313180542,-0.0037866627347235187,599.0,599.0,599.0
2020-08-14,0.1635409296547352,-0.5141912548375814,0.13791438661912497,599.0,599.0,599.0
2020-08-15,0.07506361340253279,-0.47804927474085357,0.31807714936964915,599.0,599.0,449.0
2020-08-16,-0.00314105564451866,-0.4461035545054779,0.4773221381681928,599.0,449.0,449.0
2020-08-17,-0.2960185252537005,-0.28369603674877175,0.17590049024846738,449.0,449.0,449.0
2020-08-18,-0.24598079209251347,-0.3041358831704469,0.07401068809402477,449.0,449.0,449.0
2020-08-19,1.0273961844867217,3.290531568927783,-0.04710028761158703,449.0,449.0,449.0
2020-08-20,0.30098388832589146,-0.2264798116788874,-0.8588867604251659,449.0,449.0,449.0
2020-08-21,0.3517720602930654,-0.1970453806308657,-0.9321605676561961,449.0,449.0,449.0
2020-08-22,0.3058474629215266,-0.4793706427828275,-1.0195106744896851,449.0,449.0,1200.0
2020-08-23,1.065524776398403,1.769531775328983,-1.029062478339699,449.0,1200.0,1200.0
2020-08-24,1.6661960414216246,-0.9481097710098669,0.8862972880061314,1200.0,1200.0,599.0
2020-08-25,1.377061042061352,-0.9303630498297382,1.4147629688230454,1200.0,599.0,599.0
2020-08-26,0.21938742473932565,-0.43664226819703766,0.08448460459054034,599.0,599.0,599.0
2020-08-27,0.13502020922470276,-0.45279574536981493,0.22587232158525838,599.0,599.0,599.0
2020-08-28,0.07837737056530969,-0.47940290695412147,0.3113294803532375,599.0,599.0,599.0
2020-08-29,0.06905403285321114,-0.3761041918912716,0.3900789164410771,599.0,599.0,599.0
2020-08-30,-0.03528450012544423,-0.4329733220359665,0.5427745276314355,599.0,599.0,599.0
2020-08-31,-0.08233985184067444,-0.4137517446060109,0.6385914276722123,599.0,599.0,299.0
2020-09-01,-0.12210493779671028,-0.39750815804568795,0.7195634558746744,599.0,299.0,299.0
2020-09-02,-0.561060434693386,-0.1326590295844026,-0.18220157741353374,299.0,299.0,299.0
2020-09-03,-0.4958242362384823,-0.05981703932192747,-0.25527469420416005,299.0,299.0,299.0
2020-09-04,-0.48252438993041846,-0.1647401130409574,-0.3421213331129822,299.0,299.0,299.0
2020-09-05,-0.461316344086928,-0.17340335920657377,-0.3853064148215143,299.0,299.0,299.0
2020-09-06,-0.40398834516699894,-0.1968211964976968,-0.5020410888133511,299.0,299.0,299.0
2020-09-07,-0.11074800177203781,0.4793153483227611,-0.6210368609801874,299.0,299.0,299.0
2020-09-08,-0.27408906437691993,-0.24988357926156637,-0.7665497142754638,299.0,299.0,299.0
2020-09-09,-0.27740282154014895,-0.24852994704811382,-0.7598020452581317,299.0,299.0,299.0
2020-09-10,-0.25685752712939486,-0.2569224667710027,-0.8016375931630132,299.0,299.0,299.0
2020-09-11,-0.273757688661004,-0.2500189424827454,-0.7672244811763685,299.0,299.0,299.0
2020-09-12,-0.27674007010741275,-0.24880067349084123,-0.7611515790617822,299.0,299.0,299.0
2020-09-13,-0.30159324883004823,-0.23864843189059318,-0.7105440614350131,299.0,299.0,299.0
2020-09-14,-0.2996049945322917,-0.23946061121859086,-0.7145926628450443,299.0,299.0,299.0
2020-09-15,-0.2999363702486597,-0.23932524799722715,-0.7139178959432189,299.0,299.0,299.0
2020-09-16,-0.31215404883194287,-0.23433446488026924,-0.6890395336555586,299.0,299.0,299.0
2020-09-17,-0.31584240463116453,-0.232827813373061,-0.6815290846620501,299.0,299.0,299.0
2020-09-18,-0.2804748382986616,-0.04829458832503169,-0.6340172174608758,299.0,299.0,299.0
2020-09-19,-0.32512092468766335,-0.2290376431756154,-0.6626356114146248,299.0,299.0,299.0
2020-09-20,-0.330754311864565,-0.22673646841298603,-0.651164574086357,299.0,299.0,299.0
2020-09-21,-0.34599759481433345,-0.22050976023154736,-0.6201252966088384,299.0,299.0,299.0
2020-09-22,-0.36886251923921237,-0.211169697959297,-0.5735663803921005,299.0,299.0,299.0
2020-09-23,-0.3930529465291116,-0.20128818280177646,-0.5243083965689822,299.0,299.0,299.0
2020-09-24,-0.21303105396908478,0.27237122155177745,-0.5621737954614019,299.0,299.0,299.0
2020-09-25,-0.3460200036421333,-0.17075548779884522,-0.5901973151886313,299.0,299.0,299.0
2020-09-26,-0.3400328319210637,-0.2229462982155404,-0.6322711008389317,299.0,299.0,299.0
2020-09-27,0.103893854585386,1.038323127518474,-0.6696327824869839,299.0,299.0,299.0
2020-09-28,-0.2356942989419563,-0.16607716807103023,-0.7849667120302105,299.0,299.0,299.0
2020-09-29,-0.08317659083505774,0.3188173836534968,-0.7668264580821798,299.0,299.0,299.0
2020-09-30,-0.22769646409533015,-0.2688344302484251,-0.8610170805107491,299.0,299.0,299.0
2020-10-01,-0.2094707996987007,-0.2762794074219526,-0.8981292601037745,299.0,299.0,299.0
2020-10-02,-0.20516291538681938,-0.2780391292993118,-0.9069012298256617,299.0,299.0,299.0
2020-10-03,-0.23830048701684925,-0.26450280716570934,-0.8394245396569432,299.0,299.0,299.0
2020-10-04,-0.26017128429262387,-0.25556883455755014,-0.7948899241456813,299.0,299.0,299.0
2020-10-05,-0.26713017433499797,-0.2527262069094659,-0.7807198192101125,299.0,299.0,299.0
2020-10-06,-0.28303620871705065,-0.24622877228548445,-0.748331007929864,299.0,299.0,299.0
2020-10-07,-0.33042293614819684,-0.22687183163434976,-0.6518393409881822,299.0,299.0,299.0
2020-10-08,-0.12532853328907012,0.4852713300614724,-0.5913471173063195,299.0,299.0,299.0
2020-10-09,-0.33141706329730114,-0.2264657419702586,-0.6498150402827064,299.0,299.0,299.0
2020-10-10,-0.34831722482845817,-0.219562217682186,-0.615401928296982,299.0,299.0,299.0
2020-10-11,-0.4261905181591416,-0.18775186066817395,-0.45683170640026377,299.0,299.0,299.0
2020-10-12,-0.2386366194361082,0.4818112793257461,-0.3905048183492334,299.0,299.0,299.0
2020-10-13,0.2555246954742538,1.5733250731226185,-0.619804285636324,299.0,299.0,299.0
2020-10-14,-0.2472476313565279,-0.260848000189812,-0.8212058333122638,299.0,299.0,299.0
2020-10-15,-0.11728588078594009,0.28300552301830373,-0.7272534486291135,299.0,299.0,299.0
2020-10-16,-0.2777341972565171,-0.24839458382675003,-0.7591272783563064,299.0,299.0,299.0
2020-10-17,-0.3131913989006717,-0.23391071914378614,-0.6869272198757316,299.0,299.0,300.0
2020-10-18,-0.33207981472958525,-0.22619501552771584,-0.6484655064799763,299.0,300.0,300.0
2020-10-19,-0.3547949065873491,-0.2172012941163309,-0.5962263806647072,300.0,300.0,300.0
2020-10-20,-0.38066462128643663,-0.15688869041947423,-0.5136665809131759,300.0,300.0,300.0
2020-10-21,-0.2420646932638342,0.3336911166010366,-0.4671861170949278,300.0,300.0,300.0
2020-10-22,-0.391577611096524,-0.2021759765480968,-0.521327254577752,300.0,300.0,300.0
2020-10-23,-0.4154366626700552,-0.1924298246119399,-0.47274403765645884,300.0,300.0,300.0
2020-10-24,-0.43399370278305277,-0.18484948421704867,-0.4349570911616083,300.0,300.0,300.0
2020-10-25,-0.46116651151981286,-0.17374970006743926,-0.3796262052229829,300.0,300.0,300.0
2020-10-26,-0.4595768594222762,-0.02516369887578211,-0.29321609546964683,300.0,300.0,300.0
2020-10-27,-0.548318324906543,-0.13814917285616624,-0.20216251007975986,300.0,300.0,300.0
2020-10-28,-0.5546592811722326,-0.03606872678522057,-0.1294859761065067,300.0,300.0,300.0
2020-10-29,-0.5543279054558646,-0.036204090006584304,-0.13016074300833191,300.0,300.0,300.0
2020-10-30,-0.297274741621194,0.8039498632376715,-0.08582297863032146,300.0,300.0,300.0
2020-10-31,-0.40005727700382543,0.2987390575980283,-0.20523694321325664,300.0,300.0,300.0
2020-11-01,-0.5788048908060801,-0.1256957564932889,-0.14008395512472296,300.0,300.0,300.0
2020-11-02,-0.6079659538410489,-0.11378379301549711,-0.08070446777514616,300.0,300.0,300.0
2020-11-03,-0.4295785310341586,0.31079815501180397,-0.14512401358048796,300.0,300.0,300.0
2020-11-04,-0.5410728768038526,-0.04161861886002528,-0.15715141907581934,300.0,300.0,400.0
2020-11-05,0.8856455555732466,4.200859596716536,-0.16373210136398494,300.0,400.0,400.0
2020-11-06,0.1525006204340366,-0.20421376495557397,-0.8812691296719242,400.0,400.0,400.0
2020-11-07,0.11998098258069105,-0.09143962439910999,-0.7552860104655215,400.0,400.0,400.0
2020-11-08,0.9236601119380481,2.316248094777193,-0.7482558365378926,400.0,400.0,400.0
2020-11-09,0.5648345422460022,0.8709804720786037,-0.9738291536624414,400.0,400.0,500.0
2020-11-10,0.9220928686683114,2.117907821152834,-0.8645939277114361,400.0,500.0,500.0
2020-11-11,0.5518124815976216,-0.2466063705048804,-1.0061938315705456,500.0,500.0,500.0
2020-11-12,0.30345996499592687,-0.5431181339649406,-0.7395425066691159,500.0,500.0,500.0
2020-11-13,0.21697090304148103,-0.5077883331962103,-0.563428345328623,500.0,500.0,500.0
2020-11-14,0.038028016238867306,-0.4346921936745721,-0.19905421841662288,500.0,500.0,500.0
2020-11-15,-0.0958477731462727,-0.38000545225489196,0.07355160986463129,500.0,500.0,399.0
2020-11-16,-0.2145026884098961,-0.28179114658376364,0.3450461420894948,500.0,399.0,399.0
2020-11-17,-0.48377854329065334,-0.19274140129305148,0.25896320486790264,399.0,399.0,299.0
2020-11-18,-0.5391182879128259,-0.1701357433299261,0.3716492774497084,399.0,299.0,299.0
2020-11-19,-0.7300620500067644,-0.06362378670293756,0.16192954244739044,299.0,299.0,299.0
2020-11-20,-0.7221090328157381,-0.06687250401492828,0.14573513680726624,299.0,299.0,299.0
2020-11-21,-0.7582289858921768,-0.05211791288942164,0.2192847290905708,299.0,299.0,299.0
2020-11-22,-0.7767860260051744,-0.04453757249453037,0.25707167558542143,299.0,299.0,299.0
2020-11-23,-0.7907038060899225,-0.03885231719836192,0.2854118854565593,299.0,299.0,299.0
2020-11-24,-0.6449801630032969,0.3720962925542813,0.27129946164678126,299.0,299.0,299.0
2020-11-25,0.6427965500682286,3.5628071260876575,-0.11826012663540054,299.0,299.0,299.0
2020-11-26,-0.11494423604293462,0.34377265456112593,-0.6949436691202392,299.0,299.0,310.0
2020-11-27,-0.2946343587876742,-0.24149105953867742,-0.7247141663705823,299.0,310.0,310.0
2020-11-28,-0.30988636207785225,-0.2383972847212326,-0.6278187488065377,310.0,310.0,310.0
2020-11-29,-0.16349996755894208,0.1722805985888677,-0.6432807064190459,310.0,310.0,310.0
2020-11-30,0.003431721371174398,0.5745659621758945,-0.7005782119373561,310.0,310.0,310.0
2020-12-01,0.032840613086996207,0.2802677244810988,-0.9300335671870255,310.0,310.0,310.0
2020-12-02,-0.145524006792723,-0.30553744250397474,-0.9625031320437493,310.0,310.0,310.0
2020-12-03,-0.20715989002498553,-0.280359883335308,-0.8369964883291044,310.0,310.0,310.0
2020-12-04,-0.24029746165456334,-0.26682356120189016,-0.7695197981613067,310.0,310.0,310.0
2020-12-05,-0.27277228185230906,-0.2535579655108305,-0.7033926417953181,310.0,310.0,310.0
2020-12-06,-0.325792396460357,-0.23189985009706646,-0.5954299375253687,310.0,310.0,310.0
2020-12-07,-0.32910615362313395,-0.23054621788379856,-0.5886822685089572,310.0,310.0,310.0
2020-12-08,-0.34107698419049376,-0.17860876287936817,-0.5360446820640412,310.0,310.0,310.0
2020-12-09,-0.3350709165168558,-0.22810967989962086,-0.5765364642779436,310.0,310.0,310.0
2020-12-10,0.007160401285382628,0.8553278777370878,-0.5385995468564051,310.0,310.0,310.0
2020-12-11,-0.37052811816101044,-0.21362581521665694,-0.5043364057973687,310.0,310.0,298.0
2020-12-12,-0.47159771163248865,-0.17234003270921555,-0.29853250078300764,310.0,298.0,298.0
2020-12-13,-0.5323805799428045,-0.14408928897959586,-0.2465865074579755,298.0,298.0,298.0
2020-12-14,-0.5287354470632073,-0.14557828441441217,-0.25400894337713287,298.0,298.0,298.0
2020-12-15,-0.5588906372468284,-0.13326023127271386,-0.1926051553230008,298.0,298.0,298.0
2020-12-16,-0.6354384277120393,-0.10199132714415676,-0.03673400103358343,298.0,298.0,298.0
2020-12-17,-0.6907781723346639,-0.07938566918084672,0.0759520715491429,298.0,298.0,298.0
2020-12-18,-0.6954174323629133,-0.07749058408212389,0.08539880817285547,298.0,298.0,298.0
2020-12-19,-0.7441296626590799,-0.05759219054571902,0.18458954272091757,298.0,298.0,298.0
2020-12-20,-0.8120616845005282,-0.029842730171880057,0.32291675756656035,298.0,298.0,199.0
2020-12-21,-0.851826770456564,-0.01359914361155715,0.40388878576902226,298.0,199.0,199.0
2020-12-22,-1.0068321226228647,0.07794724425023837,0.12697443498283545,199.0,199.0,199.0
2020-12-23,-0.9641270609160205,0.10755021744565557,0.06827772439853472,199.0,199.0,199.0
2020-12-24,-0.8650023785714677,0.3963914545865422,0.06426725802642197,199.0,199.0,199.0
2020-12-25,-0.9727004238437306,0.06400483245254474,0.05747344410864129,199.0,199.0,199.0
2020-12-26,-0.991257463956728,0.07158517284743598,0.09526039060349187,199.0,199.0,199.0
2020-12-27,-0.7973928801299723,0.6704344142150419,0.1078071307117669,199.0,199.0,199.0
2020-12-28,-0.9504982508515877,0.054935496623021766,0.012264061695553706,199.0,199.0,199.0
2020-12-29,-1.0018614868782472,0.0759167959301518,0.11685293145729754,199.0,199.0,199.0
2020-12-30,-0.9985477297150183,0.07456316371669926,0.11010526243996545,199.0,199.0,199.0
2020-12-31,-0.9862868282121106,0.06955472452734944,0.08513888707795389,199.0,199.0,199.0
2021-01-01,-0.968061163815481,0.06210974735382186,0.04802670748492853,199.0,199.0,199.0
2021-01-02,-0.5307404908336718,1.4817080644140586,0.11760520405567694,199.0,199.0,199.0
2021-01-03,-0.09025367301847718,2.5125612044416314,-0.05200928406017022,199.0,199.0,199.0
2021-01-04,0.3915764082733967,2.9937798064681673,-0.6258349815183805,199.0,199.0,199.0
2021-01-05,-0.4206284804870255,-0.16151029429343894,-1.0666882141030363,199.0,199.0,199.0
2021-01-06,-0.41333821472828314,-0.16448828516288688,-1.0815330859404302,199.0,199.0,199.0
2021-01-07,-0.41698334760788025,-0.16299928972807057,-1.074110650021273,199.0,199.0,199.0
2021-01-08,0.024051369523529424,1.1097874413821114,-1.0993746203339554,199.0,199.0,199.0
2021-01-09,-0.3033214769166743,-0.20942887464641016,-1.3055556973003914,199.0,199.0,199.0
2021-01-10,-0.34308656287271017,-0.19318528808608715,-1.2245836690979295,199.0,199.0,199.0
2021-01-11,-0.3613122272693396,-0.1857403109125597,-1.187471489504904,199.0,199.0,199.0
2021-01-12,-0.3444120657381826,-0.19264383520063233,-1.2218846014906282,199.0,199.0,199.0
2021-01-13,-0.36064947583660334,-0.18601103735528715,-1.1888210233085545,199.0,199.0,199.0
2021-01-14,-0.3765555102191082,-0.17951360273112102,-1.1564322120273856,199.0,199.0,199.0
2021-01-15,-0.38749090885699544,-0.17504661642704136,-1.1341649042717545,199.0,199.0,199.0
2021-01-16,-0.4030655675231322,-0.16868454502423902,-1.1024508598924108,199.0,199.0,199.0
2021-01-17,-0.3885769176991358,0.01912292725724481,-1.0155805622811949,199.0,199.0,199.0
2021-01-18,-0.49985024710621406,-0.08071762088901567,-0.876278914278206,199.0,199.0,199.0
2021-01-19,-0.5034953799853592,-0.07922862545438406,-0.8688564783599689,199.0,199.0,199.0
2021-01-20,-0.42682294761288536,0.32533487874104183,-0.7631423066602333,199.0,199.0,199.0
2021-01-21,-0.5813686733160425,-0.04741826844037198,-0.7102862564632507,199.0,199.0,199.0
2021-01-22,-0.6439757132734721,-0.07027548311293969,-0.6118953223657819,199.0,199.0,199.0
2021-01-23,-0.7258255152001207,-0.036840767442747606,-0.44522789764808074,199.0,199.0,199.0
2021-01-24,-0.7808338841059252,-0.014370472700985966,-0.33321659196810016,199.0,199.0,199.0
2021-01-25,-0.8017335246560805,0.042598273748223024,-0.2615662668405827,199.0,199.0,199.0
2021-01-26,-0.8123145771541145,-0.0015109666742020868,-0.26911373630850827,199.0,199.0,199.0
2021-01-27,-0.7718867397657945,-0.018025279677067876,-0.3514352983137003,199.0,199.0,199.0
2021-01-28,-0.8474404030823531,0.012837534787582743,-0.19758844472883832,199.0,199.0,199.0
2021-01-29,-0.8815721018614874,0.026779946585276423,-0.128087453854644,199.0,199.0,199.0
2021-01-30,-0.9481786208379153,0.053987954073845074,0.007540693384618036,199.0,199.0,199.0
2021-01-31,-1.0055066197578444,0.07740579136496813,0.12427536737645506,199.0,199.0,199.0
2021-02-01,-1.0349990585082771,0.08945311806375433,0.184329621626016,199.0,199.0,199.0
2021-02-02,-1.063828745826426,0.1012297183199978,0.2430343420728473,199.0,199.0,199.0
2021-02-03,-1.0923270574282062,0.1128709553548774,0.3010642956178529,199.0,199.0,199.0
2021-02-04,-1.1334176462497145,0.1296559948006553,0.38473539142761615,199.0,199.0,199.0
2021-02-05,-1.1957162809142614,0.15510428041186494,0.511591568944991,199.0,199.0,199.0
2021-02-06,-1.2593404184438284,0.18109401890834476,0.6411468140687464,199.0,199.0,199.0
2021-02-07,-1.321970428824743,0.2066776677409181,0.7686777584879461,199.0,199.0,199.0
2021-02-08,-1.3584217576175501,0.2215676220877885,0.8429021176730761,199.0,199.0,199.0
2021-02-09,-1.308167500856516,0.4431967299700858,0.8860376002236235,199.0,199.0,199.0
2021-02-10,-0.8041943680513087,1.7387053125314718,0.761707928911647,199.0,199.0,199.0
2021-02-11,-1.1623162448374142,0.2867551855719526,0.5308601428377999,199.0,199.0,199.0
2021-02-12,-1.2762405799754375,0.187997543196602,0.675559926055391,199.0,199.0,199.0
2021-02-13,-1.2666306842025707,0.18407200977779276,0.6559916859061407,199.0,199.0,199.0
2021-02-14,-1.3239586831224999,0.20748984706891577,0.7727263598979771,199.0,199.0,199.0
2021-02-15,-0.7021040777582093,1.9882420494419464,0.7287758495853677,199.0,199.0,199.0
2021-02-16,-0.616422014174233,1.4569558605467432,0.2561813496167978,199.0,199.0,199.0
2021-02-17,-1.0807144997178588,0.10812735725066798,0.2774181163674279,199.0,199.0,199.0
2021-02-18,-1.0989545717546645,0.1155782197817826,0.3145596336525172,199.0,199.0,199.0
2021-02-19,-1.1238077504768478,0.12573046138184596,0.36516715127836563,199.0,199.0,199.0
2021-02-20,-1.1546256920927531,0.13831924096608708,0.42792047313522785,199.0,199.0,199.0
2021-02-21,-1.1652297150147242,0.1426508640489876,0.4495130139899543,199.0,199.0,199.0
2021-02-22,-1.1788161193826523,0.14820075612360764,0.47717845695834615,199.0,199.0,199.0
2021-02-23,-1.1890887665882552,0.15239701598514435,0.49809623091124716,199.0,199.0,199.0
2021-02-24,-1.260334545592933,0.18150010857243598,0.6431711147742223,199.0,199.0,199.0
2021-02-25,-1.2410426305785585,0.4217625990195098,0.7529495706920448,199.0,199.0,199.0
2021-02-26,-1.3365509603417756,0.21263364947962926,0.7983675021618141,199.0,199.0,199.0
2021-02-27,-1.367368901957681,0.2252224290638705,0.8611208240186764,199.0,199.0,199.0
2021-02-28,-1.2921263413382145,0.4922583192064134,0.886781614175225,199.0,199.0,199.0
2021-03-01,-1.2052856306485764,0.754556496602334,0.8888255627734125,199.0,199.0,200.0
2021-03-02,-1.2649535326014538,0.48115853505680395,0.8314507282365994,199.0,200.0,200.0
2021-03-03,-1.3335224472269809,0.3103686078291345,0.8578106908922822,200.0,200.0,200.0
2021-03-04,-0.2168338367407983,4.0230166945494386,1.0881812748611124,200.0,200.0,200.0
2021-03-05,-1.1859565525738274,0.1508324061320055,0.49770353839335124,200.0,200.0,200.0
2021-03-06,-1.1787699877147184,0.2471539834652015,0.5426945478043211,200.0,200.0,200.0
2021-03-07,-1.2047728449345523,0.406661667032953,0.6850801880063508,200.0,200.0,200.0
2021-03-08,-1.3715269537024468,0.22663581008036407,0.8755730033390948,200.0,200.0,200.0
2021-03-09,-1.3841192309217225,0.23177961249107767,0.9012141456029319,200.0,200.0,200.0
2021-03-10,-1.3897526180990762,0.23408078725389161,0.91268518293212,200.0,200.0,200.0
