,Rainfall,LakeLevel,AverageGate,FlowRate
2021-08-12,0.0,279.05920833333334,579.0,24.93754225606805
2021-08-13,1.4643356643356644,279.051,579.0,24.7397749322995
2021-08-14,0.0,279.03804166666663,579.0,24.59886796407221
2021-08-15,0.0,279.0292083333333,579.0,24.34598334752888
2021-08-16,0.0,279.0171666666667,579.0,24.094062583885496
2021-08-17,1.9524475524475524,279.0108333333333,579.0,23.96846596560979
2021-08-18,5.369230769230769,279.0070416666667,579.0,23.870944313202628
2021-08-19,0.4881118881118881,279.0036666666667,399.0,19.429812979018266
2021-08-20,0.0,279.0035833333333,399.0,19.41690850808264
2021-08-21,0.0,279.0065,399.0,19.41690850808264
2021-08-22,0.0,279.0065416666667,399.0,19.391112195983
2021-08-23,0.0,279.003375,399.0,19.36532851807708
2021-08-24,0.0,279.002125,399.0,19.36532851807708
2021-08-25,0.0,278.99925,399.0,19.28805333382135
2021-08-26,0.0,278.99808333333334,399.0,19.28805333382135
2021-08-27,4.881118881118881,278.99808333333334,349.0,18.438110250579022
2021-08-28,16.107692307692307,279.02825,349.0,17.966814566033374
2021-08-29,0.4881118881118881,279.0457083333333,349.0,18.16782973523192
2021-08-30,0.0,279.04833333333335,349.0,18.16782973523192
2021-08-31,0.9762237762237762,279.0495833333333,349.0,18.16782973523192
2021-09-01,0.0,279.04854166666667,349.0,18.1426578047332
2021-09-02,0.0,279.046875,349.0,18.117498731778383
2021-09-03,0.0,279.0466666666667,349.0,18.1426578047332
2021-09-04,0.0,279.046125,349.0,18.09235252106659
2021-09-05,0.0,279.0434583333333,349.0,18.06721917730288
2021-09-06,0.9762237762237762,279.04366666666664,349.0,18.06721917730288
2021-09-07,32.7034965034965,279.070375,349.0,18.49629030629864
2021-09-08,2.4405594405594404,279.08508333333333,349.0,18.5977152325018
2021-09-09,0.0,279.08591666666666,349.0,18.572325437125546
2021-09-10,0.9762237762237762,279.087,349.0,18.559636928707587
2021-09-11,3.9048951048951044,279.0912916666667,349.0,18.67396124393981
2021-09-12,0.0,279.09212499999995,349.0,18.648533140496557
2021-09-13,0.0,279.09233333333333,349.0,18.623117801822264
2021-09-14,4.393006993006993,279.09499999999997,349.0,18.648533140496557
2021-09-15,5.369230769230769,279.1005,349.0,18.724855726821588
2021-09-16,35.63216783216783,279.1299583333333,349.0,19.108193937898672
2021-09-17,0.4881118881118881,279.14279166666665,349.0,19.300926208191175
2021-09-18,0.0,279.14687499999997,349.0,19.24946001680552
2021-09-19,0.0,279.143875,349.0,19.210892017010064
2021-09-20,0.0,279.1415416666667,349.0,19.18519690272162
2021-09-21,0.0,279.13870833333334,349.0,19.159514458193915
2021-09-22,0.9762237762237762,279.14458333333334,349.0,19.146679573045358
2021-09-23,59.54965034965034,279.19758333333334,349.0,20.0397988371068
2021-09-24,0.0,279.2092083333333,500.0,25.448744396348527
2021-09-25,0.0,279.1985,500.0,25.277925159892725
2021-09-26,2.928671328671329,279.1911304347826,500.0,25.1075183032814
2021-09-27,3.416783216783217,279.18091666666663,500.0,24.93754225606805
2021-09-28,1.9524475524475524,279.1734583333333,500.0,24.824461332448067
2021-09-29,0.0,279.1589583333333,500.0,24.62702563788638
2021-09-30,0.4881118881118881,279.1468333333333,500.0,24.45825767249996
2021-10-01,0.0,279.1358333333333,500.0,24.261902534840534
2021-10-02,0.0,279.1268333333333,500.0,24.094062583885496
2021-10-03,0.0,279.11854166666666,500.0,23.898798249804265
2021-10-04,10.25034965034965,279.1297916666667,399.0,21.0673570222463
2021-10-05,0.4881118881118881,279.12854166666665,399.0,21.0673570222463
2021-10-06,0.4881118881118881,279.12854166666665,399.0,21.000922845546974
2021-10-07,15.61958041958042,279.13708333333335,399.0,21.04077345837275
2021-10-08,26.35804195804196,279.16908333333333,399.0,21.655315618853887
2021-10-09,0.0,279.16654166666666,399.0,21.57478873443266
2021-10-10,0.0,279.16275,399.0,21.53456828062995
2021-10-11,0.0,279.15749999999997,399.0,21.427444871200525
2021-10-12,8.739403453689167,279.16204166666665,399.0,21.41406674577493
2021-10-13,0.0,279.1585416666666,399.0,21.427444871200525
2021-10-14,0.0,279.15345833333333,399.0,21.36059117312705
2021-10-15,0.0,279.14345833333334,399.0,21.240452853993347
2021-10-16,0.0,279.136375,399.0,21.147181865565287
2021-10-17,11.959183673469388,279.14016666666663,399.0,21.093959126096255
2021-10-18,24.378335949764523,279.17325,399.0,21.695622019360215
2021-10-19,0.0,279.16954166666665,399.0,21.588203742453288
2021-10-20,0.0,279.1684583333333,399.0,21.494372407150752
2021-10-21,0.0,279.16379166666667,399.0,21.440822996626117
2021-10-22,0.0,279.15825,399.0,21.333871859436652
2021-10-23,0.0,279.1526666666667,399.0,21.253787857633885
2021-10-24,1.379905808477237,279.1415416666667,399.0,21.12056122994621
2021-10-25,2.2998430141287285,279.14383333333336,399.0,21.187137515045883
2021-10-26,1.379905808477237,279.14466666666664,399.0,21.160498357899336
2021-10-27,0.0,279.13775,399.0,21.107257088709474
2021-10-28,10.119309262166405,279.13437500000003,399.0,21.054065240309527
2021-10-29,28.978021978021978,279.1669583333333,399.0,21.62846104661932
2021-10-30,1.379905808477237,279.16929166666665,399.0,21.547971002515
2021-10-31,1.8398744113029828,279.16704166666665,399.0,21.53456828062995
2021-11-01,0.0,279.16245833333335,399.0,21.440822996626117
2021-11-02,0.0,279.15816666666666,399.0,21.41406674577493
2021-11-03,0.9199372056514914,279.14912499999997,399.0,21.307164866247216
2021-11-04,0.0,279.1329583333333,399.0,21.240452853993347
2021-11-05,2.759811616954474,279.1310833333333,399.0,21.08065498485952
2021-11-06,5.519623233908948,279.12879166666664,399.0,21.0673570222463
2021-11-07,1.8398744113029828,279.1274583333333,399.0,21.01420225996266
2021-11-08,0.0,279.12333333333333,399.0,20.93456289868889
2021-11-09,0.0,279.1181666666667,399.0,20.84179271267574
2021-11-10,0.9199372056514914,279.11425,399.0,20.80207832417523
2021-11-11,0.4599686028257457,279.10745833333334,399.0,20.696313887817148
2021-11-12,0.0,279.1017083333333,299.0,16.839305011596032
2021-11-13,6.43956043956044,279.11104166666667,299.0,16.90055399796049
2021-11-14,4.139717425431711,279.12095833333336,299.0,16.949613451656422
2021-11-15,0.4599686028257457,279.11966666666666,299.0,16.9250771773536
2021-11-16,0.0,279.11920833333335,299.0,16.949613451656422
2021-11-17,0.9199372056514914,279.12066666666664,299.0,16.9250771773536
2021-11-18,0.0,279.1204583333333,299.0,16.97416281587472
2021-11-19,0.0,279.122,299.0,16.93734531450501
2021-11-20,0.0,279.12220833333333,299.0,16.9250771773536
2021-11-21,0.0,279.120875,299.0,16.90055399796049
2021-11-22,0.9199372056514914,279.11633333333333,299.0,16.876043918477816
2021-11-23,0.9199372056514914,279.1173333333333,299.0,16.90055399796049
2021-11-24,1.8398744113029828,279.1185,299.0,16.9250771773536
2021-11-25,0.0,279.11516666666665,299.0,16.851546943912815
2021-11-26,0.0,279.10654166666666,299.0,16.839305011596032
2021-11-27,0.0,279.09929166666666,249.0,14.79439862699114
2021-11-28,0.0,279.101,249.0,14.79439862699114
2021-11-29,0.0,279.102625,249.0,14.841113127544572
2021-11-30,6.43956043956044,279.1045,249.0,14.911286533697778
2021-12-01,4.139717425431711,279.11112499999996,249.0,14.958136509240372
2021-12-02,0.4599686028257457,279.1152083333333,249.0,14.993311194038668
2021-12-03,3.21978021978022,279.12041666666664,249.0,15.028512917922928
2021-12-04,3.21978021978022,279.12720833333333,249.0,15.075498088973175
2021-12-05,7.359497645211931,279.13025,249.0,15.134307171419332
2021-12-06,3.6797488226059656,279.13033333333334,249.0,15.146077082429386
2021-12-07,1.379905808477237,279.1340833333333,249.0,15.193197171455807
2021-12-08,0.0,279.13170833333334,249.0,15.193197171455807
2021-12-09,0.0,279.12941666666666,249.0,15.169630387950184
2021-12-10,0.0,279.1294782608696,249.0,15.146077082429386
2021-12-11,0.0,279.1295,249.0,15.146077082429386
2021-12-12,20.238618524332814,279.13462499999997,249.0,15.181413779702996
2021-12-13,22.998430141287287,279.162375,249.0,15.453319767105924
2021-12-14,30.357927786499218,279.17695833333335,539.0,26.10748996157784
2021-12-15,66.69544740973313,279.23995833333333,1400.0,40.41240186758296
2021-12-16,1.379905808477237,279.20475,1400.0,39.03537321540327
2021-12-17,0.9199372056514914,279.1603333333333,1400.0,24.838599410198775
2021-12-18,0.0,279.140125,349.0,19.378220357030038
2021-12-19,0.0,279.1335833333333,349.0,19.275186785418857
2021-12-20,0.9917355371625344,279.13012499999996,349.0,19.236606127013214
2021-12-21,0.0,279.1235,349.0,19.159514458193915
2021-12-22,1.7068062827225128,279.118875,349.0,19.1338446878968
2021-12-23,0.0,279.11470833333334,349.0,19.082543187900544
2021-12-24,0.0,279.10695833333335,299.0,16.9250771773536
2021-12-25,0.0,279.1105,299.0,16.888298958219153
2021-12-26,0.0,279.10995833333334,299.0,16.90055399796049
2021-12-27,0.0,279.10908333333333,299.0,16.888298958219153
2021-12-28,4.69371727748691,279.10975,299.0,16.9250771773536
2021-12-29,0.0,279.1034347826087,299.0,16.9250771773536
2021-12-30,0.0,279.09499999999997,299.0,16.876043918477816
2021-12-31,0.0,279.08662499999997,299.0,16.827063079279252
2022-01-01,0.0,279.08504166666665,299.0,16.778134699893943
2022-01-02,0.0,279.0827083333333,299.0,16.717049700791847
2022-01-03,0.0,279.07625,299.0,16.704840581021106
2022-01-04,0.0,279.0715,299.0,16.656043527452077
2022-01-05,0.0,279.06537499999996,299.0,16.619481899275094
2022-01-06,3.4136125654450256,279.06325,299.0,16.582946586878705
2022-01-07,0.4267015706806282,279.0635,220.0,13.261112596252676
2022-01-08,0.0,279.063625,220.0,13.28354119536965
2022-01-09,0.0,279.05670833333335,220.0,13.261112596252676
2022-01-10,0.0,279.0530416666667,220.0,13.249905278562771
2022-01-11,0.0,279.05191666666667,220.0,13.261112596252676
2022-01-12,0.0,279.04816666666665,220.0,13.238697960872864
2022-01-13,0.0,279.04879166666666,220.0,13.21629729545187
2022-01-14,0.0,279.044375,220.0,13.171537899420011
2022-01-15,0.0,279.040375,220.0,13.149179181299669
2022-01-16,0.0,279.034625,220.0,13.11566909713355
2022-01-17,0.0,279.02383333333336,220.0,13.0598843209558
2022-01-18,0.0,279.02370833333333,220.0,13.037595640321156
2022-01-19,0.0,279.01416666666665,220.0,13.01532098606743
2022-01-20,0.0,279.00904166666663,220.0,12.970813781980722
2022-01-21,0.0,279.00291666666664,220.0,12.948581244810953
2022-01-22,0.0,279.002625,220.0,12.904158331949418
2022-01-23,0.0,278.999625,220.0,12.881967968979348
2022-01-24,2.1335078534031413,278.9989166666667,220.0,12.859791676813837
2022-01-25,13.654450261780106,279.00241666666665,220.0,12.904158331949418
2022-01-26,3.8403141361256536,279.013875,220.0,13.037595640321156
2022-01-27,0.0,279.01058333333333,220.0,13.01532098606743
2022-01-28,0.0,279.0055,220.0,12.948581244810953
2022-01-29,0.0,279.00220833333333,220.0,12.904158331949418
2022-01-30,0.0,278.99820833333337,220.0,12.870879822896592
2022-01-31,0.0,278.99475,220.0,12.837629461838269
2022-02-01,0.0,278.99108333333334,220.0,12.793347289047665
2022-02-02,1.2801047120418847,278.986375,220.0,12.771227344052743
2022-02-03,0.4267015706806282,278.98229166666664,220.0,12.749121501888046
2022-02-04,0.0,278.9783333333333,220.0,12.727029768988546
2022-02-05,0.4267015706806282,278.9765,220.0,12.71599096039381
2022-02-06,17.494764397905758,278.9778333333333,199.0,12.038401435498468
2022-02-07,58.03141361256544,279.0242083333333,199.0,12.364560752053206
2022-02-08,0.4267015706806282,279.04466666666667,199.0,12.33179865728452
2022-02-09,1.2801047120418847,279.05175,199.0,12.33179865728452
2022-02-10,1.2801047120418847,279.0614583333333,199.0,12.397351293859291
2022-02-11,7.680628272251308,279.0715833333333,199.0,12.44112413061141
2022-02-12,5.973821989528795,279.09573913043477,199.0,12.5727832407541
2022-02-13,2.986910994764398,279.12458823529414,199.0,12.793347289047665
2022-02-14,0.0,279.116,250.0,15.08725450819331
2022-02-15,0.0,279.1062083333333,250.0,14.993311194038668
2022-02-16,0.0,279.0991304347826,250.0,14.934704754723336
2022-02-17,0.0,279.0955416666667,250.0,14.887881851757223
2022-02-18,0.0,279.09166666666664,250.0,14.829431112021734
2022-02-19,0.8534031413612564,279.0865,250.0,14.817749096498895
2022-02-20,0.4267015706806282,279.0838333333333,250.0,14.79439862699114
2022-02-21,32.85602094240837,279.09274999999997,250.0,14.887881851757223
2022-02-22,0.4267015706806282,279.09695833333336,250.0,14.887881851757223
2022-02-23,0.0,279.09520833333335,199.0,12.5727832407541
2022-02-24,0.0,279.0895,199.0,12.56179392779573
2022-02-25,0.0,279.085875,199.0,12.517865014494676
2022-02-26,0.0,279.0853333333333,199.0,12.495921820735642
2022-02-27,0.0,279.083875,199.0,12.484953769034757
2022-02-28,0.0,279.0785833333333,199.0,12.44112413061141
2022-03-01,0.0,279.0770416666667,199.0,12.419230608733937
2022-03-02,0.0,279.0875833333333,199.0,12.484953769034757
2022-03-03,0.0,279.07983333333334,199.0,12.44112413061141
2022-03-04,0.0,279.075625,199.0,12.375486192585496
2022-03-05,0.0,279.0724166666667,199.0,12.375486192585496
2022-03-06,0.0,279.0693333333333,199.0,12.342716984402717
2022-03-07,0.0,279.06491666666665,199.0,12.33179865728452
2022-03-08,0.0,279.0630833333333,199.0,12.288168055824077
2022-03-09,0.0,279.05925,199.0,12.299072146164843
2022-03-10,0.0,279.05516666666665,199.0,12.288168055824077
2022-03-11,0.0,279.05075,199.0,12.222829020920836
2022-03-12,0.0,279.0435,199.0,12.222829020920836
2022-03-13,0.0,279.03729166666665,199.0,12.201077867238835
2022-03-14,0.0,279.0297894736842,199.0,12.135910073750331
2022-03-15,0.0,279.0258333333333,199.0,12.114216054154236
2022-03-16,0.0,279.01094736842106,199.0,12.04921982436712
2022-03-17,0.0,279.0046842105263,199.0,11.984352480101531
2022-03-18,0.0,279.00154166666664,199.0,11.951968991195894
2022-03-19,9.30057251908397,279.00045833333337,199.0,11.94117927749019
2022-03-20,12.237595419847327,279.01624999999996,199.0,11.984352480101531
2022-03-21,57.271946564885496,279.0469583333333,199.0,12.397528964130302
2022-03-22,7.3425572519083975,279.08229166666666,199.0,12.517865014494676
2022-03-23,62.656488549618324,279.11066666666665,500.0,24.43017719907396
2022-03-24,8.321564885496183,279.10904166666666,500.0,21.267129027628584
2022-03-25,1.4685114503816794,279.1015,249.0,14.981581791663244
2022-03-26,0.0,279.1005833333333,249.0,14.922995644210557
2022-03-27,0.0,279.095375,249.0,14.864490714503106
2022-03-28,0.0,279.088125,249.0,14.79439862699114
2022-03-29,1.9580152671755728,279.08774999999997,249.0,14.79439862699114
2022-03-30,0.0,279.08795833333335,249.0,14.79439862699114
2022-03-31,0.0,279.087,249.0,14.759400059891878
2022-04-01,0.0,279.08675,249.0,14.747738395129437
2022-04-02,0.0,279.0865,249.0,14.724428644065473
2022-04-03,0.0,279.0844583333333,249.0,14.712780560592424
2022-04-04,0.0,279.0833333333333,249.0,14.701132477119376
2022-04-05,0.0,279.083,249.0,14.66621540910248
2022-04-06,1.4685114503816794,279.08370833333333,249.0,14.677849899956156
2022-04-07,0.0,279.07595833333335,249.0,14.654580918248802
2022-04-08,0.0,279.07,249.0,14.584855602713438
2022-04-09,0.0,279.06587499999995,249.0,14.53844014067159
2022-04-10,0.0,279.0612608695652,249.0,14.492079197293696
2022-04-11,0.0,279.05850000000004,249.0,14.468919184433444
2022-04-12,1.4685114503816794,279.0563333333333,249.0,14.445772818451273
2022-04-13,5.8740458015267185,279.0500909090909,249.0,14.492079197293696
2022-04-14,0.0,279.0466666666667,249.0,14.422640105101651
2022-04-15,0.0,279.04477777777777,249.0,14.376415659359248
2022-04-17,0.0,279.0363333333333,249.0,14.28413085358125
2022-04-18,0.4895038167938931,279.0355,249.0,14.261093870481046
2022-04-19,6.363549618320611,279.0355416666667,249.0,14.261093870481046
2022-04-20,11.748091603053435,279.04474999999996,249.0,14.376415659359248
2022-04-21,8.811068702290077,279.0594782608695,249.0,14.468919184433444
2022-04-22,24.964694656488557,279.096,249.0,14.934704754723336
2022-04-23,0.0,279.1127916666666,249.0,14.445772818451273
2022-04-24,0.0,279.1065,249.0,14.307181529827655
2022-04-25,0.0,279.105,249.0,14.307181529827655
2022-04-26,0.0,279.1038333333333,249.0,14.307181529827655
2022-04-27,0.0,279.10020833333334,249.0,14.28413085358125
2022-04-28,0.0,279.09495833333335,249.0,14.238070586348194
2022-04-29,0.0,279.09175,249.0,14.19206513831101
2022-04-30,0.0,279.0878333333333,249.0,14.16908298609108
2022-05-01,0.9790076335877862,279.08525000000003,249.0,14.14611455620724
2022-05-02,0.0,279.087,249.0,14.14611455620724
2022-05-03,0.0,279.08391666666665,249.0,14.123159854522996
2022-05-04,0.0,279.08141666666666,249.0,14.123159854522996
2022-05-05,0.0,279.07779166666666,249.0,14.077291659249337
2022-05-06,0.0,279.07329166666665,249.0,14.06583491833941
2022-05-07,0.0,279.07095833333335,249.0,14.031478447348253
2022-05-08,0.0,279.0664583333333,249.0,13.985720266035186
2022-05-09,5.874045801526718,279.064125,249.0,13.96286182664176
2022-05-10,0.4895038167938931,279.06025,249.0,13.985720266035186
2022-05-11,0.0,279.0537083333333,249.0,13.985720266035186
2022-05-12,0.0,279.04741666666666,249.0,13.917186280042074
2022-05-13,0.0,279.04341666666664,249.0,13.871565882674917
2022-05-14,0.0,279.03825,249.0,13.826000682242046
2022-05-15,9.30057251908397,279.04045833333333,249.0,13.860171131264885
2022-05-16,4.405534351145039,279.0485,249.0,13.917186280042074
2022-05-17,0.4895038167938931,279.0516666666667,249.0,14.031478447348253
2022-05-18,2.447519083969466,279.05491666666666,249.0,14.054378177429484
2022-05-19,21.048664122137403,279.0651666666667,249.0,14.123159854522996
2022-05-20,7.3425572519083975,279.0815,249.0,14.238070586348194
2022-05-21,0.0,279.07458333333335,249.0,14.215067862329601
2022-05-22,0.0,279.074625,249.0,14.19206513831101
2022-05-23,0.0,279.0734166666667,249.0,14.16908298609108
2022-05-24,0.0,279.0697083333333,249.0,14.180574062201046
2022-05-25,0.0,279.06241666666665,249.0,14.123159854522996
2022-05-26,0.0,279.0602083333333,249.0,14.100218886910197
2022-05-27,0.0,279.05591666666663,249.0,14.054378177429484
2022-05-28,0.0,279.051875,249.0,14.00859247491188
2022-05-29,2.447519083969466,279.05629166666665,249.0,13.985720266035186
2022-05-30,113.07538167938931,279.1295,249.0,14.771068511060289
2022-05-31,10.279580152671755,279.19487499999997,500.0,25.505780233758088
2022-06-01,20.069656488549615,279.195125,1200.0,37.8078587891258
2022-06-02,9.790076335877863,279.16679166666665,499.0,25.06499771036747
2022-06-03,9.790076335877862,279.15979166666665,499.0,24.824461332448067
2022-06-04,0.0,279.14929166666667,499.0,24.72567237912819
2022-06-05,0.0,279.13441666666665,499.0,24.45825767249996
2022-06-06,22.02767175572519,279.13179166666663,499.0,24.360020615702034
2022-06-07,41.11832061068703,279.1639166666667,499.0,24.838587573405405
2022-06-08,8.811068702290076,279.19138447108344,1200.0,37.79135776390975
2022-06-09,3.8449612403100777,279.16657823938505,499.0,26.35250707175726
2022-06-10,3.8449612403100777,279.15990730234256,550.0,26.309206317062717
2022-06-11,7.209302325581396,279.15890303196676,550.0,26.265934709516397
2022-06-12,13.937984496124033,279.16081542825765,550.0,26.42472937510165
2022-06-13,27.395348837209305,279.15706115788186,1200.0,36.529678205006405
2022-06-14,5.767441860465117,279.14218188750607,529.0,25.534321661388546
2022-06-15,0.0,279.13896928379694,529.0,25.491518334924226
2022-06-16,0.0,279.1404233467545,529.0,25.463000416219444
2022-06-17,1.441860465116279,279.142627409712,529.0,25.505780233758088
2022-06-18,22.10852713178295,279.15037313933624,529.0,25.520048009822933
2022-06-19,12.015503875968994,279.1904105356271,529.0,26.25151472774351
2022-06-20,0.0,279.18561459858466,529.0,26.179467322519827
2022-06-21,0.0,279.1814436615422,529.0,26.035588536973272
2022-06-22,0.0,279.1770643911664,529.0,25.94940153050373
2022-06-23,0.0,279.17351845412395,529.0,25.848981666585505
2022-06-24,0.0,279.1709308504148,529.0,25.87765800333013
2022-06-25,15.37984496124031,279.18642658003904,529.0,26.093105001955774
2022-06-26,0.4806201550387597,279.18563064299656,529.0,26.064340925663608
2022-06-27,0.0,279.18054303928744,529.0,25.978118835990927
2022-06-28,0.0,279.17678876891165,529.0,25.935045802636864
2022-06-29,8.651162790697676,279.17557616520253,529.0,25.892002026574687
2022-06-30,0.9612403100775194,279.17682189482673,529.0,25.9637572583706
2022-07-01,0.0,279.1743176244509,529.0,25.848981666585505
2022-07-02,0.0,279.1682300207418,529.0,25.79166413601047
2022-07-03,0.0,279.163225750366,529.0,25.64857546986932
2022-07-04,0.0,279.15801314665686,529.0,25.562863089019007
2022-07-05,13.937984496124033,279.15917554294776,529.0,25.534315785887777
2022-07-06,1.4418604651162792,279.158796272572,529.0,25.76302294902874
2022-07-07,0.4806201550387597,279.1555003355295,529.0,25.605707537078167
2022-07-08,39.4108527131783,279.1866210651537,529.0,26.136481787716658
2022-07-09,1.9224806201550388,279.2019084614446,519.0,26.179467322519827
2022-07-10,6.248062015503876,279.20465419106876,519.0,26.179467322519827
2022-07-11,20.186046511627907,279.19448325402635,1300.0,38.45298535208679
2022-07-12,54.31007751937985,279.2355623169839,1300.0,40.632342377002075
2022-07-13,1.9224806201550388,279.2341413799414,1300.0,40.20978832444279
2022-07-14,8.170542635658915,279.2126787762323,1300.0,39.38634937971099
2022-07-15,13.937984496124033,279.20450783918983,1300.0,39.23579008453708
2022-07-16,0.4806201550387597,279.18717023548066,1300.0,38.46958150960566
2022-07-17,0.0,279.16769211518874,1300.0,37.56078866236872
2022-07-18,0.4806201550387597,279.1575783613958,529.0,25.76302294902874
2022-07-19,14.418604651162791,279.18107409102,529.0,26.064340925663608
2022-07-20,18.26356589147287,279.2146948206442,529.0,26.612864725764993
2022-07-21,0.4806201550387597,279.2066072169351,1200.0,38.220955816553335
2022-07-22,0.0,279.1848112798926,1200.0,37.57724197047859
2022-07-23,0.0,279.1711820095168,529.0,25.963763108124056
2022-07-24,0.0,279.180677739141,529.0,26.04996765364337
2022-07-25,22.589147286821706,279.1810901354319,1300.0,37.52789266162199
2022-07-26,67.76744186046513,279.2542525317228,1300.0,41.67011678077118
2022-07-27,4.806201550387597,279.2464565946803,1500.0,41.29471931998573
2022-07-28,10.093023255813954,279.2442856576378,1500.0,41.12449808432575
2022-07-29,0.4806201550387597,279.2336980539287,1500.0,40.64925808625825
2022-07-30,0.9612403100775194,279.2189437835529,1500.0,39.95705322104102
2022-07-31,3.364341085271318,279.20014784651045,1500.0,39.252512485312664
2022-08-01,0.0,279.1851435761347,1500.0,38.58583896956213
2022-08-02,0.0,279.17105597242556,1500.0,37.956373272699615
2022-08-03,0.0,279.1580100353831,1500.0,37.26510710701848
2022-08-04,0.0,279.146797431674,529.0,25.777343542519606
2022-08-05,0.4806201550387597,279.15916816129817,529.0,25.67716974247138
2022-08-06,0.0,279.1689555575891,529.0,25.820317043004756
2022-08-07,6.248062015503876,279.1830346205466,529.0,26.04996180899351
2022-08-08,3.364341085271318,279.2007386835041,529.0,26.366944541819716
2022-08-09,3.364341085271318,279.2099844131283,529.0,26.511493957267056
2022-08-10,0.0,279.19935514275255,1200.0,38.00592398878477
2022-08-11,0.0,279.17568420571007,1200.0,37.2159119004983
2022-08-12,0.0,279.1593049353343,529.0,25.848987523167445
2022-08-13,0.0,279.16350899829183,529.0,25.76302294902874
2022-08-14,0.4806201550387597,279.1680463945827,529.0,25.805990589507616
2022-08-15,0.0,279.1728754575402,529.0,25.820317043004756
2022-08-16,1.9224806201550388,279.1799545204978,529.0,25.9637572583706
2022-08-17,11.054263565891473,279.1925335834553,529.0,26.078720042333707
2022-08-18,29.798449612403104,279.2185709797462,1200.0,38.1381862042284
2022-08-19,9.612403100775195,279.22615004270375,1200.0,38.65229740930472
2022-08-20,10.573643410852714,279.2258541056613,1500.0,39.92339382846264
2022-08-21,1.9224806201550388,279.2049331686188,1500.0,39.23579008453708
2022-08-22,9.612403100775195,279.186928898243,1500.0,38.65229740930472
2022-08-23,0.0,279.17128339136104,1500.0,38.03897367481013
2022-08-24,0.0,279.1555416666667,529.0,25.79166413601047
2022-08-25,29.317829457364347,279.1734583333333,529.0,25.79166413601047
2022-08-26,10.093023255813954,279.19983333333334,1200.0,38.469686998190966
2022-08-27,0.9612403100775194,279.1920416666666,519.0,26.093105001955774
2022-08-28,0.0,279.19766666666663,519.0,26.16506484421212
2022-08-29,0.0,279.18491666666665,1500.0,38.66892519185285
2022-08-30,0.0,279.16229166666665,1500.0,37.56078866236872
2022-08-31,0.0,279.14666666666665,529.0,25.605707537078167
2022-09-01,0.0,279.15366666666665,529.0,25.619992934461564
2022-09-02,0.0,279.160375,529.0,25.748708217258958
2022-09-03,0.5,279.16729166666664,529.0,25.79166999601675
2022-09-04,3.0,279.1727142857143,529.0,25.935045802636864
2022-09-05,33.5,279.189625,529.0,26.150668203772884
2022-09-06,22.5,279.211875,1500.0,39.906582413809566
2022-09-07,0.0,279.1911666666667,1500.0,38.83533464804579
2022-09-08,0.0,279.175,529.0,26.049985187594544
2022-09-09,22.5,279.1820833333333,529.0,26.093105001955774
2022-09-10,48.5,279.2223333333333,529.0,26.772438864126638
2022-09-11,15.0,279.23970833333334,1500.0,40.95454635263073
2022-09-12,7.0,279.2275833333333,1500.0,40.36171201690428
2022-09-13,3.0,279.21095833333334,1500.0,39.788881632527136
2022-09-14,0.0,279.19804166666665,1500.0,39.26922963956868
2022-09-15,0.0,279.17995833333333,1500.0,38.50277909847203
2022-09-16,0.0,279.16749999999996,529.0,25.9637572583706
2022-09-17,0.0,279.18,529.0,26.04996180899351
2022-09-18,0.0,279.19044444444444,529.0,26.2371005787706
2022-09-19,12.0,279.1895,1500.0,38.66892519185285
2022-09-20,16.0,279.2112916666667,1500.0,39.671321993811254
2022-09-21,15.0,279.2079166666667,1500.0,39.65454195877243
2022-09-22,8.0,279.19508333333334,1500.0,39.08544067374525
2022-09-23,10.0,279.19829166666665,1500.0,39.2525072387931
2022-09-24,0.5,279.18458333333336,529.0,26.22269226428552
2022-09-25,0.0,279.1944347826087,529.0,26.366944541819716
2022-09-26,0.0,279.19645833333334,529.0,26.39583113407505
2022-09-27,0.0,279.20475,529.0,26.41028025458835
2022-09-28,0.5,279.191375,1500.0,38.22093996622794
2022-09-29,2.5,279.17216666666667,1500.0,38.00592398878477
2022-09-30,64.5,279.18091666666663,1500.0,38.13824964173165
2022-10-01,77.5,279.234,1500.0,40.412412280466214
2022-10-02,33.5,279.32170833333333,1500.0,45.0166272131118
2022-10-03,31.5,279.32937499999997,1500.0,45.06939563333815
2022-10-04,0.0,279.332,1500.0,45.01663227371358
2022-10-05,2.5,279.31374999999997,1500.0,44.315243969422
2022-10-06,0.0,279.29966666666667,1500.0,43.861523806158445
2022-10-07,0.0,279.28625,1500.0,43.114923478124595
2022-10-08,0.0,279.27370833333333,1500.0,42.61407070764074
2022-10-09,0.0,279.25849999999997,1500.0,42.06391276730784
2022-10-10,0.0,279.24691666666666,1500.0,41.448143632194046
2022-10-11,0.0,279.235875,1500.0,40.93755273111109
2022-10-12,0.0,279.2246666666667,1500.0,40.530764946491125
2022-10-13,15.5,279.2223333333333,1500.0,40.20978832444279
2022-10-14,0.0,279.23129166666666,1500.0,40.75092389304566
2022-10-15,0.0,279.21425,1500.0,40.0749211318598
2022-10-16,0.0,279.1958333333333,1500.0,39.419836129906415
2022-10-17,0.0,279.18466666666666,1500.0,38.83533464804579
2022-10-18,3.0,279.17766666666665,1500.0,38.452990627113884
2022-10-19,0.0,279.16225,1500.0,37.923344754282
